period_m,year,month,quarter,flow,province,country,description,hs2,hs4,hs6,hs8,hs10,section,section_name,chapter_name,value,quantity,uom_text,uom_code,uom_status,has_quantity,is_ch98,is_suppressed,is_outlier,median_value_hs8,lower_bound_hs8,upper_bound_hs8
2024-05,2024,5,2,Import,New Brunswick,Brazil,"S-adh plates,sht,film,foil,tape,strip,o flat sh,of plas,rolls wd <=20cm,nfrs,nes",00,0000,000000,00000039,0000003919,,,,16,0,Weight in kilograms,KGM,Error,True,False,False,False,1661.0,0.0,69333.625
2024-11,2024,11,4,Import,New Brunswick,Brazil,"S-adh plates,sht,film,foil,tape,strip,o flat sh,of plas,rolls wd <=20cm,nfrs,nes",00,0000,000000,00000039,0000003919,,,,34,0,Weight in kilograms,KGM,Error,True,False,False,False,1661.0,0.0,69333.625
2025-06,2025,6,2,Import,New Brunswick,Brazil,"S-adh plates,sht,film,foil,tape,strip,o flat sh,of plas,rolls wd <=20cm,nfrs,nes",00,0000,000000,00000039,0000003919,,,,16,0,Weight in kilograms,KGM,Error,True,False,False,False,1661.0,0.0,69333.625
2024-08,2024,8,3,Import,New Brunswick,Brazil,"Articles of plastics and articles of other materials of Nos 39.01 to 39.14, nes",00,0000,000000,00000039,0000003926,,,,130,0,Blank,BLANK,OK,False,False,False,False,1661.0,0.0,69333.625
2025-11,2025,11,4,Import,New Brunswick,Brazil,"Articles of plastics and articles of other materials of Nos 39.01 to 39.14, nes",00,0000,000000,00000039,0000003926,,,,161,0,Blank,BLANK,OK,False,False,False,False,1661.0,0.0,69333.625
2025-11,2025,11,4,Import,New Brunswick,Brazil,"Pneumatic tires,new,of rubber,for motor cars,incl station wagons and racing cars",00,0000,000000,00000040,0000004011,,,,19724,95,Number,NMB,OK,True,False,False,False,1135.0,0.0,24358.0
2025-08,2025,8,3,Import,New Brunswick,Brazil,"Gaskets, of plastics",00,0000,000000,00000039,0000003926,,,,1,0,Weight in kilograms,KGM,Error,True,False,False,False,1661.0,0.0,69333.625
2024-02,2024,2,1,Import,New Brunswick,Brazil,"Unvulcanized rubber, compd with carbon black or silica for mfr of tires",00,0000,000000,00000040,0000004005,,,,18425,3198,Weight in kilograms,KGM,OK,True,False,False,False,1135.0,0.0,24358.0
2024-02,2024,2,1,Import,New Brunswick,Brazil,"Pneumatic tires,new,of rubber,for motor cars,incl station wagons and racing cars",00,0000,000000,00000040,0000004011,,,,810,12,Number,NMB,OK,True,False,False,False,1135.0,0.0,24358.0
2025-11,2025,11,4,Import,New Brunswick,Brazil,Articles of cellular rubber,00,0000,000000,00000040,0000004016,,,,17,0,Blank,BLANK,OK,False,False,False,False,1135.0,0.0,24358.0
2024-04,2024,4,2,Import,New Brunswick,Brazil,"Gaskets,of vulcanized rubber,o/t hard/cellular rbr,for automotive goods of Ch 87",00,0000,000000,00000040,0000004016,,,,293,0,Blank,BLANK,OK,False,False,False,False,1135.0,0.0,24358.0
2024-08,2024,8,3,Import,New Brunswick,Brazil,"Oil seals,of vulcanized rubber,o/t hard/cellular rbr,f automotive goods of Ch 87",00,0000,000000,00000040,0000004016,,,,24,0,Blank,BLANK,OK,False,False,False,False,1135.0,0.0,24358.0
2025-03,2025,3,1,Import,New Brunswick,Brazil,"Oil seals,of vulcanized rubber,o/t hard/cellular rbr,f automotive goods of Ch 87",00,0000,000000,00000040,0000004016,,,,18,0,Blank,BLANK,OK,False,False,False,False,1135.0,0.0,24358.0
2025-12,2025,12,4,Import,New Brunswick,Brazil,"Oil seals,of vulcanized rubber,o/t hard/cellular rbr,f automotive goods of Ch 87",00,0000,000000,00000040,0000004016,,,,18,0,Blank,BLANK,OK,False,False,False,False,1135.0,0.0,24358.0
2024-04,2024,4,2,Import,New Brunswick,Brazil,"Other seals, of vulcanized rubber, o/t hard rubber, o/t oil seals, nes",00,0000,000000,00000040,0000004016,,,,1744,0,Blank,BLANK,OK,False,False,False,False,1135.0,0.0,24358.0
2025-09,2025,9,3,Import,New Brunswick,Brazil,"Other seals, of vulcanized rubber, o/t hard rubber, o/t oil seals, nes",00,0000,000000,00000040,0000004016,,,,588,0,Blank,BLANK,OK,False,False,False,False,1135.0,0.0,24358.0
2024-03,2024,3,1,Import,New Brunswick,Brazil,"Articles of vulcanized rubber, o/t hard or cellular rubber, nes",00,0000,000000,00000040,0000004016,,,,2544,0,Blank,BLANK,OK,False,False,False,False,1135.0,0.0,24358.0
2024-08,2024,8,3,Import,New Brunswick,Brazil,"Leather,bov/equ,whole,parch-dress,prepared after tanning/crustg,w/o hair on,nes",00,0000,000000,00000041,0000004107,,,,343,8,Area in square metres,MTK,OK,True,False,False,False,4328.0,0.0,54854.25
2025-05,2025,5,2,Import,New Brunswick,Brazil,"Leather,bov/equ,whole,parch-dress,prepared after tanning/crustg,w/o hair on,nes",00,0000,000000,00000041,0000004107,,,,256,5,Area in square metres,MTK,OK,True,False,False,False,4328.0,0.0,54854.25
2024-10,2024,10,4,Import,New Brunswick,Brazil,"Furskins, tanned or dressed, whole, not assembled, nes",00,0000,000000,00000043,0000004302,,,,5212,48,Number,NMB,OK,True,False,False,False,5371.0,0.0,35052.25
2025-01,2025,1,1,Import,New Brunswick,Brazil,"Furskins, tanned or dressed, whole, not assembled, nes",00,0000,000000,00000043,0000004302,,,,5176,48,Number,NMB,OK,True,False,False,False,5371.0,0.0,35052.25
2024-02,2024,2,1,Import,New Brunswick,Brazil,"Frames and thresholds, for doors, of wood, o/t of tropical wood",00,0000,000000,00000044,0000004418,,,,6496,631,Number,NMB,OK,True,False,False,False,10365.0,0.0,153842.0
2025-06,2025,6,2,Import,New Brunswick,Brazil,"Chemical wood pulp,soda/sulphate,o/t dissolving grade,coniferous, bleached",00,0000,000000,00000047,0000004703,,,,23422,19,Metric tonne air dry,TSD,OK,True,False,False,False,2278006.0,0.0,15012338.0
2024-03,2024,3,1,Import,New Brunswick,Brazil,"Chemical wood pulp,soda/sulphate,o/t dissolving grade,non-coniferous, bleached",00,0000,000000,00000047,0000004703,,,,1108977,1170,Metric tonne air dry,TSD,OK,True,False,False,False,2278006.0,0.0,15012338.0
2024-05,2024,5,2,Import,New Brunswick,Brazil,"Chemical wood pulp,soda/sulphate,o/t dissolving grade,non-coniferous, bleached",00,0000,000000,00000047,0000004703,,,,3116625,2970,Metric tonne air dry,TSD,OK,True,False,False,False,2278006.0,0.0,15012338.0
2024-12,2024,12,4,Import,New Brunswick,Brazil,"Chemical wood pulp,soda/sulphate,o/t dissolving grade,non-coniferous, bleached",00,0000,000000,00000047,0000004703,,,,5186106,6455,Metric tonne air dry,TSD,OK,True,False,False,False,2278006.0,0.0,15012338.0
2024-06,2024,6,2,Import,New Brunswick,Brazil,"Paper, for cigarette, nes",00,0000,000000,00000048,0000004813,,,,52731,17841,Weight in kilograms,KGM,OK,True,False,False,False,7465.5,0.0,175810.125
2025-10,2025,10,4,Import,New Brunswick,Brazil,"Paper, for cigarette, nes",00,0000,000000,00000048,0000004813,,,,250390,46132,Weight in kilograms,KGM,OK,True,False,False,True,7465.5,0.0,175810.125
2024-10,2024,10,4,Import,New Brunswick,Brazil,"Bobbins,spools,cops&sim supports of ppr pulp,ppr/pprbrd, w/n perfo/hardened,nes",00,0000,000000,00000048,0000004822,,,,95210,38656,Weight in kilograms,KGM,OK,True,False,False,False,7465.5,0.0,175810.125
2025-05,2025,5,2,Import,New Brunswick,Brazil,"Bobbins,spools,cops&sim supports of ppr pulp,ppr/pprbrd, w/n perfo/hardened,nes",00,0000,000000,00000048,0000004822,,,,435940,168574,Weight in kilograms,KGM,OK,True,False,False,True,7465.5,0.0,175810.125
2025-04,2025,4,2,Import,New Brunswick,Brazil,"Printed books and similar printed matter, nes",00,0000,000000,00000049,0000004901,,,,30,6,Number,NMB,OK,True,False,False,False,112.0,0.0,2006.25
2025-11,2025,11,4,Import,New Brunswick,Brazil,"Chemical wood pulp,soda/sulphate,o/t dissolving grade,non-coniferous, bleached",00,0000,000000,00000047,0000004703,,,,9393179,16217,Metric tonne air dry,TSD,OK,True,False,False,False,2278006.0,0.0,15012338.0
2024-12,2024,12,4,Import,New Brunswick,Brazil,"Cotton yarn, o/t sewing thread, >=85% by weight of cotton,put up for retail sale",00,0000,000000,00000052,0000005207,,,,12,1,Weight in kilograms,KGM,OK,True,False,False,False,469.0,0.0,5240.0
2025-04,2025,4,2,Import,New Brunswick,Brazil,"Cotton yarn, o/t sewing thread, >=85% by weight of cotton,put up for retail sale",00,0000,000000,00000052,0000005207,,,,24,1,Weight in kilograms,KGM,OK,True,False,False,False,469.0,0.0,5240.0
2025-11,2025,11,4,Import,New Brunswick,Brazil,"Yarn of polyester staple fibres, not put up, nes",00,0000,000000,00000055,0000005509,,,,33,0,Weight in kilograms,KGM,Error,True,False,False,False,154.0,0.0,1625.5
2025-06,2025,6,2,Import,New Brunswick,Brazil,"Textile products & articles,f technical uses,spec in Note 7 to this Chapter,nes",00,0000,000000,00000059,0000005911,,,,182,2,Weight in kilograms,KGM,OK,True,False,False,False,8655.0,0.0,80521.25
2025-04,2025,4,2,Import,New Brunswick,Brazil,"Children's footwear, outer soles/uppers of rubber or plastics, nes",00,0000,000000,00000064,0000006402,,,,45,6,Number of pairs,PAR,OK,True,False,False,False,969.0,0.0,15174.375
2024-04,2024,4,2,Import,New Brunswick,Brazil,"Worked monum/bldg stone, mosaic cubes and the like, of stone, nes",00,0000,000000,00000068,0000006802,,,,302,0,Weight in metric tonne,TNE,Error,True,False,False,False,7557.0,0.0,128284.0
2025-03,2025,3,1,Import,New Brunswick,Brazil,"Natural or artificial abrasive, powder or grain, on a base of other materials",00,0000,000000,00000068,0000006805,,,,53,1,Weight in kilograms,KGM,OK,True,False,False,False,7557.0,0.0,128284.0
2025-11,2025,11,4,Import,New Brunswick,Brazil,"Natural or artificial abrasive, powder or grain, on a base of other materials",00,0000,000000,00000068,0000006805,,,,60,1,Weight in kilograms,KGM,OK,True,False,False,False,7557.0,0.0,128284.0
2024-07,2024,7,3,Import,New Brunswick,Brazil,"Tiles, flagstones and similar articles of cement or concrete or artificial stone",00,0000,000000,00000068,0000006810,,,,21,0,Blank,BLANK,OK,False,False,False,False,7557.0,0.0,128284.0
2024-05,2024,5,2,Import,New Brunswick,Brazil,"Brake linings and pads, nes, not containing asbestos",00,0000,000000,00000068,0000006813,,,,30362,0,Blank,BLANK,OK,False,False,False,False,7557.0,0.0,128284.0
2024-06,2024,6,2,Import,New Brunswick,Brazil,"Brake linings and pads, nes, not containing asbestos",00,0000,000000,00000068,0000006813,,,,17750,0,Blank,BLANK,OK,False,False,False,False,7557.0,0.0,128284.0
2025-08,2025,8,3,Import,New Brunswick,Brazil,"Articles, of graphite or other carbon, for non-electrical uses",00,0000,000000,00000068,0000006815,,,,791,0,Blank,BLANK,OK,False,False,False,False,7557.0,0.0,128284.0
2024-12,2024,12,4,Import,New Brunswick,Brazil,Articles of peat,00,0000,000000,00000068,0000006815,,,,199,0,Blank,BLANK,OK,False,False,False,False,7557.0,0.0,128284.0
2025-10,2025,10,4,Import,New Brunswick,Brazil,"Exterior rear-view mirrors for vehicles,o/t non-braced for mounting on doors,nes",00,0000,000000,00000070,0000007009,,,,168,2,Number,NMB,OK,True,False,False,False,1192.0,0.0,12447.5
2024-01,2024,1,1,Import,New Brunswick,Brazil,"Precious or semi-precious stones, further worked than sawn or rough shaped, nes",00,0000,000000,00000071,0000007103,,,,21,0,Blank,BLANK,OK,False,False,False,False,2797.0,0.0,42593.0
2024-09,2024,9,3,Import,New Brunswick,Brazil,"Precious or semi-precious stones, further worked than sawn or rough shaped, nes",00,0000,000000,00000071,0000007103,,,,18,0,Blank,BLANK,OK,False,False,False,False,2797.0,0.0,42593.0
2025-01,2025,1,1,Import,New Brunswick,Brazil,"Precious or semi-precious stones, further worked than sawn or rough shaped, nes",00,0000,000000,00000071,0000007103,,,,905,0,Blank,BLANK,OK,False,False,False,False,2797.0,0.0,42593.0
2025-03,2025,3,1,Import,New Brunswick,Brazil,"Precious or semi-precious stones, further worked than sawn or rough shaped, nes",00,0000,000000,00000071,0000007103,,,,234,0,Blank,BLANK,OK,False,False,False,False,2797.0,0.0,42593.0
2025-11,2025,11,4,Import,New Brunswick,Brazil,"Gold, in other semi-manufactured forms, non-monetary,incl gold plated w platinum",00,0000,000000,00000071,0000007108,,,,101,4,Weight in grams,GRM,OK,True,False,False,False,2797.0,0.0,42593.0
2024-01,2024,1,1,Import,New Brunswick,Brazil,"Articles precious/semi-precious stones, natural/synthetic/reconstructed,nes (Terminated 2024-08)",00,0000,000000,00000071,0000007116,,,,84,0,Blank,BLANK,OK,False,False,False,False,2797.0,0.0,42593.0
2025-11,2025,11,4,Import,New Brunswick,Brazil,"Articles precious/semi-precious stones, natural/synthetic/reconstructed,nes",00,0000,000000,00000071,0000007116,,,,2449,0,Blank,BLANK,OK,False,False,False,False,2797.0,0.0,42593.0
2024-04,2024,4,2,Import,New Brunswick,Brazil,"Screws, whether/not with their nuts or washers, threaded, of iron/steel",00,0000,000000,00000073,0000007318,,,,9,0,Weight in kilograms,KGM,Error,True,False,False,False,731.0,0.0,11567.0
2025-02,2025,2,1,Import,New Brunswick,Brazil,"Articles precious/semi-precious stones, natural/synthetic/reconstructed,nes",00,0000,000000,00000071,0000007116,,,,19,0,Blank,BLANK,OK,False,False,False,False,2797.0,0.0,42593.0
2024-09,2024,9,3,Import,New Brunswick,Brazil,"Bolts, studs, whether/not with their nuts or washers, threaded, of iron/steel",00,0000,000000,00000073,0000007318,,,,4,0,Weight in kilograms,KGM,Error,True,False,False,False,731.0,0.0,11567.0
2024-09,2024,9,3,Import,New Brunswick,Brazil,"Bolts,nes,o/t hex head/mach/studs,w/n with nuts/washers, threaded, of iron/steel",00,0000,000000,00000073,0000007318,,,,119,2,Weight in kilograms,KGM,OK,True,False,False,False,731.0,0.0,11567.0
2025-05,2025,5,2,Import,New Brunswick,Brazil,"Bolts,nes,o/t hex head/mach/studs,w/n with nuts/washers, threaded, of iron/steel",00,0000,000000,00000073,0000007318,,,,42,1,Weight in kilograms,KGM,OK,True,False,False,False,731.0,0.0,11567.0
2024-07,2024,7,3,Import,New Brunswick,Brazil,"Nuts, o/t lock, nes, threaded, of iron or steel",00,0000,000000,00000073,0000007318,,,,4,0,Weight in kilograms,KGM,Error,True,False,False,False,731.0,0.0,11567.0
2025-12,2025,12,4,Import,New Brunswick,Brazil,"Helical springs, for motor vehicles, of iron or steel",00,0000,000000,00000073,0000007320,,,,1,0,Weight in kilograms,KGM,Error,True,False,False,False,731.0,0.0,11567.0
2024-09,2024,9,3,Import,New Brunswick,Brazil,"Fittings, tube/pipe, e.g. coupling, elbow, sleeve, of copper alloys, nes",00,0000,000000,00000074,0000007412,,,,26,0,Weight in kilograms,KGM,Error,True,False,False,False,2056.5,0.0,23065.875
2024-04,2024,4,2,Import,New Brunswick,Brazil,"Washers, of copper, including spring washers",00,0000,000000,00000074,0000007415,,,,7,0,Weight in kilograms,KGM,Error,True,False,False,False,2056.5,0.0,23065.875
2025-01,2025,1,1,Import,New Brunswick,Brazil,"Washers, of copper, including spring washers",00,0000,000000,00000074,0000007415,,,,2,0,Weight in kilograms,KGM,Error,True,False,False,False,2056.5,0.0,23065.875
2024-01,2024,1,1,Import,New Brunswick,Brazil,"Nails,tacks,staples o/t No 83.05,screws,bolts,nuts,washers,sim art,of aluminum",00,0000,000000,00000076,0000007616,,,,11,0,Weight in kilograms,KGM,Error,True,False,False,False,1950.5,0.0,59738.75
2024-05,2024,5,2,Import,New Brunswick,Brazil,"Straight saw blades, for working metal, of base metal",00,0000,000000,00000082,0000008202,,,,17,0,Blank,BLANK,OK,False,False,False,False,1007.0,0.0,22003.75
2024-07,2024,7,3,Import,New Brunswick,Brazil,"Tools for drilling, other than for rock drilling, of base metal, nes",00,0000,000000,00000082,0000008207,,,,196,0,Blank,BLANK,OK,False,False,False,False,1007.0,0.0,22003.75
2025-08,2025,8,3,Import,New Brunswick,Brazil,"Knives having fixed blades, o/t table knives, of base metal, o/t of No 82.08",00,0000,000000,00000082,0000008211,,,,4,0,Blank,BLANK,OK,False,False,False,False,1007.0,0.0,22003.75
2024-04,2024,4,2,Import,New Brunswick,Brazil,"Mountings,fittings & sim articles,suitable for motor vehicles,of base metal,nes",00,0000,000000,00000083,0000008302,,,,62,2,Weight in kilograms,KGM,OK,True,False,False,False,701.0,0.0,7754.875
2025-05,2025,5,2,Import,New Brunswick,Brazil,"Mountings,fittings & sim articles,suitable for motor vehicles,of base metal,nes",00,0000,000000,00000083,0000008302,,,,62,2,Weight in kilograms,KGM,OK,True,False,False,False,701.0,0.0,7754.875
2024-10,2024,10,4,Import,New Brunswick,Brazil,"Brackets, of base metal",00,0000,000000,00000083,0000008302,,,,1275,0,Blank,BLANK,OK,False,False,False,False,701.0,0.0,7754.875
2025-01,2025,1,1,Import,New Brunswick,Brazil,"Brackets, of base metal",00,0000,000000,00000083,0000008302,,,,1170,0,Blank,BLANK,OK,False,False,False,False,701.0,0.0,7754.875
2024-01,2024,1,1,Import,New Brunswick,Brazil,"Pts, for use principally with spark-ignition internal combustion piston eng, nes",00,0000,000000,00000084,0000008409,,,,23,0,Blank,BLANK,OK,False,False,False,False,3527.0,0.0,54860.0
2024-12,2024,12,4,Import,New Brunswick,Brazil,"Pts, for use principally with spark-ignition internal combustion piston eng, nes",00,0000,000000,00000084,0000008409,,,,17,0,Blank,BLANK,OK,False,False,False,False,3527.0,0.0,54860.0
2024-06,2024,6,2,Import,New Brunswick,Brazil,"Pts, for use principally with compr-ign internal combustion piston eng, nes",00,0000,000000,00000084,0000008409,,,,12591,0,Blank,BLANK,OK,False,False,False,False,3527.0,0.0,54860.0
2024-07,2024,7,3,Import,New Brunswick,Brazil,"Pts, for use principally with compr-ign internal combustion piston eng, nes",00,0000,000000,00000084,0000008409,,,,9858,0,Blank,BLANK,OK,False,False,False,False,3527.0,0.0,54860.0
2024-08,2024,8,3,Import,New Brunswick,Brazil,"Pts, for use principally with compr-ign internal combustion piston eng, nes",00,0000,000000,00000084,0000008409,,,,3190,0,Blank,BLANK,OK,False,False,False,False,3527.0,0.0,54860.0
2025-10,2025,10,4,Import,New Brunswick,Brazil,"Pts, for use principally with compr-ign internal combustion piston eng, nes",00,0000,000000,00000084,0000008409,,,,3168,0,Blank,BLANK,OK,False,False,False,False,3527.0,0.0,54860.0
2024-04,2024,4,2,Import,New Brunswick,Brazil,"Parts, of linear acting hydraulic or pneumatic power engines and motors",00,0000,000000,00000084,0000008412,,,,13,0,Blank,BLANK,OK,False,False,False,False,3527.0,0.0,54860.0
2025-03,2025,3,1,Import,New Brunswick,Brazil,"Pumps,fuel/lubricating/cooling medium,for internal combustion piston engines,nes",00,0000,000000,00000084,0000008413,,,,1026,14,Number,NMB,OK,True,False,False,False,3527.0,0.0,54860.0
2025-07,2025,7,3,Import,New Brunswick,Brazil,Parts of other centrifugal pumps,00,0000,000000,00000084,0000008413,,,,45,0,Blank,BLANK,OK,False,False,False,False,3527.0,0.0,54860.0
2025-09,2025,9,3,Import,New Brunswick,Brazil,Parts of other centrifugal pumps,00,0000,000000,00000084,0000008413,,,,763,0,Blank,BLANK,OK,False,False,False,False,3527.0,0.0,54860.0
2025-10,2025,10,4,Import,New Brunswick,Brazil,Parts of other centrifugal pumps,00,0000,000000,00000084,0000008413,,,,34,0,Blank,BLANK,OK,False,False,False,False,3527.0,0.0,54860.0
2025-02,2025,2,1,Import,New Brunswick,Brazil,"Parts of other pumps, nes",00,0000,000000,00000084,0000008413,,,,712,0,Blank,BLANK,OK,False,False,False,False,3527.0,0.0,54860.0
2025-06,2025,6,2,Import,New Brunswick,Brazil,"Refrigeration compressors, screw type, other than semi-hermetic",00,0000,000000,00000084,0000008414,,,,462,1,Number,NMB,OK,True,False,False,False,3527.0,0.0,54860.0
2024-12,2024,12,4,Import,New Brunswick,Brazil,"Other fans suitable for use with motor vehicles, nes",00,0000,000000,00000084,0000008414,,,,506,12,Number,NMB,OK,True,False,False,False,3527.0,0.0,54860.0
2025-01,2025,1,1,Import,New Brunswick,Brazil,"Parts, of linear acting hydraulic or pneumatic power engines and motors",00,0000,000000,00000084,0000008412,,,,34,0,Blank,BLANK,OK,False,False,False,False,3527.0,0.0,54860.0
